gameId,startTimeEST,homeTeamName,awayTeamName,homeWinProb,awayWinProb,homeTeamScore,awayTeamScore,lastPeriod,correct_outcome,homeTeamOdds,awayTeamOdds
2025021210.0,2026-04-04 17:00:00,Tampa Bay Lightning,Boston Bruins,0.57,0.43,3.0,1.0,REG,1,-170.0,145.0
2025021211.0,2026-04-04 17:00:00,Pittsburgh Penguins,Florida Panthers,0.5466666666666666,0.4533333333333333,9.0,4.0,REG,1,-245.0,200.0
2025021216.0,2026-04-04 19:00:00,Vancouver Canucks,Utah Mammoth,0.54,0.46,4.0,7.0,REG,0,-105.0,-115.0
2025021214.0,2026-04-04 19:00:00,Carolina Hurricanes,New York Islanders,0.71,0.29,4.0,3.0,REG,1,-145.0,125.0
2025021217.0,2026-04-04 19:00:00,Los Angeles Kings,Toronto Maple Leafs,0.44,0.56,7.0,6.0,OT,0,105.0,-125.0
2025021213.0,2026-04-04 19:00:00,Washington Capitals,Buffalo Sabres,0.5766666666666667,0.4233333333333333,6.0,2.0,REG,1,190.0,-235.0
2025021215.0,2026-04-04 19:00:00,Columbus Blue Jackets,Winnipeg Jets,0.5866666666666667,0.4133333333333333,1.0,2.0,REG,0,-260.0,210.0
2025021212.0,2026-04-04 19:00:00,New Jersey Devils,Montréal Canadiens,0.47,0.53,3.0,4.0,SO,1,-200.0,165.0
2025021219.0,2026-04-04 22:00:00,Anaheim Ducks,Calgary Flames,0.5433333333333333,0.4566666666666666,3.0,5.0,REG,0,-120.0,100.0
2025021221.0,2026-04-04 22:00:00,Seattle Kraken,Chicago Blackhawks,0.49,0.51,2.0,4.0,REG,1,-110.0,-110.0
2025021220.0,2026-04-04 22:00:00,San Jose Sharks,Nashville Predators,0.3366666666666666,0.6633333333333333,3.0,6.0,REG,1,-150.0,125.0
2025021218.0,2026-04-04 22:00:00,Edmonton Oilers,Vegas Golden Knights,0.7133333333333334,0.2866666666666667,1.0,5.0,REG,0,-170.0,145.0
2025021222.0,2026-04-05 13:00:00,Detroit Red Wings,Minnesota Wild,0.6133333333333333,0.3866666666666666,4.0,5.0,REG,0,110.0,-130.0
2025021223.0,2026-04-05 15:00:00,Pittsburgh Penguins,Florida Panthers,0.6666666666666666,0.3333333333333333,5.0,2.0,REG,1,-235.0,190.0
2025021224.0,2026-04-05 15:30:00,Philadelphia Flyers,Boston Bruins,0.5366666666666666,0.4633333333333333,2.0,1.0,OT,1,-150.0,125.0
2025021225.0,2026-04-05 17:00:00,Ottawa Senators,Carolina Hurricanes,0.61,0.39,6.0,3.0,REG,1,100.0,-120.0
2025021226.0,2026-04-05 19:00:00,Montréal Canadiens,New Jersey Devils,0.52,0.48,0.0,3.0,REG,0,-150.0,125.0
2025021227.0,2026-04-05 19:00:00,New York Rangers,Washington Capitals,0.5933333333333334,0.4066666666666667,8.0,1.0,REG,1,-105.0,-115.0
2025021228.0,2026-04-05 21:30:00,Colorado Avalanche,St. Louis Blues,0.6,0.4,2.0,3.0,REG,0,-200.0,165.0
2025021229.0,2026-04-06 19:00:00,Buffalo Sabres,Tampa Bay Lightning,0.5266666666666666,0.4733333333333333,4.0,2.0,REG,1,-105.0,-115.0
2025021230.0,2026-04-06 19:30:00,Winnipeg Jets,Seattle Kraken,0.5733333333333334,0.4266666666666667,6.0,2.0,REG,1,-165.0,140.0
2025021231.0,2026-04-06 22:00:00,San Jose Sharks,Chicago Blackhawks,0.3166666666666666,0.6833333333333333,3.0,2.0,REG,0,-160.0,135.0
2025021232.0,2026-04-06 22:30:00,Los Angeles Kings,Nashville Predators,0.4966666666666666,0.5033333333333333,3.0,2.0,SO,0,-135.0,115.0
2025021234.0,2026-04-07 19:00:00,Ottawa Senators,Tampa Bay Lightning,0.6733333333333333,0.3266666666666666,6.0,2.0,REG,1,-120.0,100.0
2025021237.0,2026-04-07 19:00:00,Carolina Hurricanes,Boston Bruins,0.7766666666666666,0.2233333333333333,6.0,5.0,OT,1,-110.0,-110.0
2025021233.0,2026-04-07 19:00:00,Montréal Canadiens,Florida Panthers,0.6333333333333333,0.3666666666666666,4.0,3.0,SO,1,-185.0,154.0
2025021236.0,2026-04-07 19:00:00,New Jersey Devils,Philadelphia Flyers,0.6533333333333333,0.3466666666666667,1.0,5.0,REG,0,-275.0,220.0
2025021235.0,2026-04-07 19:00:00,Detroit Red Wings,Columbus Blue Jackets,0.6233333333333333,0.3766666666666666,3.0,4.0,SO,0,-140.0,120.0
2025021239.0,2026-04-07 20:00:00,Dallas Stars,Calgary Flames,0.5466666666666666,0.4533333333333333,4.0,3.0,OT,1,-250.0,200.0
2025021238.0,2026-04-07 20:00:00,St. Louis Blues,Colorado Avalanche,0.6533333333333333,0.3466666666666667,1.0,3.0,REG,0,-250.0,200.0
2025021240.0,2026-04-07 20:00:00,Minnesota Wild,Seattle Kraken,0.6133333333333333,0.3866666666666666,5.0,2.0,REG,1,130.0,-155.0
2025021241.0,2026-04-07 21:30:00,Utah Mammoth,Edmonton Oilers,0.6,0.4,6.0,5.0,OT,1,-135.0,115.0
2025021242.0,2026-04-07 22:00:00,Vancouver Canucks,Vegas Golden Knights,0.4866666666666667,0.5133333333333333,1.0,2.0,REG,1,200.0,-250.0
2025021243.0,2026-04-07 22:00:00,Anaheim Ducks,Nashville Predators,0.36,0.64,0.0,5.0,REG,1,-145.0,125.0
2025021244.0,2026-04-08 19:00:00,New York Rangers,Buffalo Sabres,0.7133333333333334,0.2866666666666667,3.0,5.0,REG,0,115.0,-135.0
2025021245.0,2026-04-08 19:30:00,Toronto Maple Leafs,Washington Capitals,0.6333333333333333,0.3666666666666666,0.0,4.0,REG,0,135.0,-160.0
2025021246.0,2026-04-08 22:00:00,San Jose Sharks,Edmonton Oilers,0.3166666666666666,0.6833333333333333,2.0,5.0,REG,1,-110.0,-110.0
2025021252.0,2026-04-09 18:45:00,New York Islanders,Toronto Maple Leafs,0.56,0.44,5.0,3.0,REG,1,-275.0,220.0
2025021247.0,2026-04-09 19:00:00,Buffalo Sabres,Columbus Blue Jackets,0.4833333333333333,0.5166666666666667,5.0,0.0,REG,0,-115.0,-105.0
2025021251.0,2026-04-09 19:00:00,New Jersey Devils,Pittsburgh Penguins,0.5433333333333333,0.4566666666666666,2.0,5.0,REG,0,-375.0,300.0
2025021249.0,2026-04-09 19:00:00,Ottawa Senators,Florida Panthers,0.7066666666666667,0.2933333333333333,5.0,1.0,REG,1,-110.0,-110.0
2025021248.0,2026-04-09 19:00:00,Montréal Canadiens,Tampa Bay Lightning,0.6883333333333334,0.3116666666666666,2.0,1.0,REG,1,100.0,-120.0
2025021250.0,2026-04-09 19:00:00,Detroit Red Wings,Philadelphia Flyers,0.6166666666666667,0.3833333333333333,6.0,3.0,REG,1,-110.0,-110.0
2025021253.0,2026-04-09 20:00:00,St. Louis Blues,Winnipeg Jets,0.5766666666666667,0.4233333333333333,2.0,3.0,REG,0,-110.0,-110.0
2025021255.0,2026-04-09 20:30:00,Chicago Blackhawks,Carolina Hurricanes,0.54,0.46,2.0,7.0,REG,0,155.0,-185.0
2025021257.0,2026-04-09 21:00:00,Utah Mammoth,Nashville Predators,0.49,0.51,4.0,1.0,REG,0,-125.0,105.0
2025021256.0,2026-04-09 21:00:00,Colorado Avalanche,Calgary Flames,0.5233333333333333,0.4766666666666667,3.0,1.0,REG,1,-170.0,140.0
2025021254.0,2026-04-09 21:00:00,Dallas Stars,Minnesota Wild,0.5033333333333333,0.4966666666666666,5.0,4.0,REG,1,-340.0,270.0
2025021259.0,2026-04-09 22:00:00,Seattle Kraken,Vegas Golden Knights,0.4733333333333333,0.5266666666666666,4.0,3.0,SO,0,165.0,-200.0
2025021258.0,2026-04-09 22:00:00,Anaheim Ducks,San Jose Sharks,0.3466666666666667,0.6533333333333333,6.0,1.0,REG,0,-165.0,140.0
2025021260.0,2026-04-09 22:30:00,Los Angeles Kings,Vancouver Canucks,0.64,0.36,4.0,1.0,REG,1,-295.0,240.0
2025021261.0,2026-04-11 12:30:00,Boston Bruins,Tampa Bay Lightning,0.6733333333333333,0.3266666666666666,1.0,2.0,REG,0,100.0,-120.0
2025021262.0,2026-04-11 13:00:00,New York Islanders,Ottawa Senators,0.6166666666666667,0.3833333333333333,0.0,3.0,REG,0,110.0,-130.0
2025021263.0,2026-04-11 15:00:00,Pittsburgh Penguins,Washington Capitals,0.59,0.41,3.0,6.0,REG,0,125.0,-150.0
2025021264.0,2026-04-11 16:00:00,Los Angeles Kings,Edmonton Oilers,0.5033333333333333,0.4966666666666666,1.0,0.0,REG,1,-118.0,-102.0
2025021269.0,2026-04-11 17:00:00,Utah Mammoth,Carolina Hurricanes,0.5333333333333333,0.4666666666666667,1.0,4.0,REG,0,-125.0,105.0
2025021267.0,2026-04-11 17:00:00,Nashville Predators,Minnesota Wild,0.5933333333333334,0.4066666666666667,2.0,1.0,REG,1,125.0,-145.0
2025021265.0,2026-04-11 17:00:00,Detroit Red Wings,New Jersey Devils,0.64,0.36,3.0,5.0,REG,0,-105.0,-115.0
2025021266.0,2026-04-11 17:00:00,Chicago Blackhawks,St. Louis Blues,0.5000000000000001,0.4999999999999999,3.0,5.0,REG,0,-135.0,115.0
2025021268.0,2026-04-11 17:00:00,Dallas Stars,New York Rangers,0.5933333333333334,0.4066666666666667,2.0,0.0,REG,1,-180.0,150.0
2025021270.0,2026-04-11 19:00:00,Toronto Maple Leafs,Florida Panthers,0.5466666666666666,0.4533333333333333,2.0,6.0,REG,0,-135.0,115.0
2025021271.0,2026-04-11 19:00:00,Montréal Canadiens,Columbus Blue Jackets,0.7266666666666667,0.2733333333333333,2.0,5.0,REG,0,-150.0,130.0
2025021273.0,2026-04-11 19:00:00,Seattle Kraken,Calgary Flames,0.5266666666666666,0.4733333333333333,4.0,1.0,REG,1,-125.0,105.0
2025021272.0,2026-04-11 19:00:00,Winnipeg Jets,Philadelphia Flyers,0.56,0.44,1.0,7.0,REG,0,-130.0,110.0
2025021274.0,2026-04-11 20:00:00,Colorado Avalanche,Vegas Golden Knights,0.5333333333333333,0.4666666666666667,2.0,3.0,OT,0,-130.0,110.0
2025021275.0,2026-04-11 22:00:00,San Jose Sharks,Vancouver Canucks,0.3433333333333333,0.6566666666666666,3.0,4.0,SO,1,-200.0,165.0
2025021276.0,2026-04-12 15:00:00,Washington Capitals,Pittsburgh Penguins,0.5116666666666667,0.4883333333333333,3.0,0.0,REG,1,-145.0,125.0
2025021277.0,2026-04-12 18:00:00,New York Islanders,Montréal Canadiens,0.4666666666666667,0.5333333333333333,1.0,4.0,REG,1,-115.0,-105.0
2025021278.0,2026-04-12 18:00:00,Columbus Blue Jackets,Boston Bruins,0.52,0.48,2.0,3.0,REG,0,-205.0,170.0
2025021279.0,2026-04-12 19:00:00,New Jersey Devils,Ottawa Senators,0.4466666666666666,0.5533333333333333,4.0,3.0,OT,0,-120.0,100.0
2025021280.0,2026-04-12 20:00:00,Anaheim Ducks,Vancouver Canucks,0.41,0.59,3.0,4.0,OT,1,-320.0,260.0
2025021281.0,2026-04-12 21:00:00,Calgary Flames,Utah Mammoth,0.6733333333333333,0.3266666666666666,4.0,1.0,REG,1,140.0,-165.0
2025021284.0,2026-04-13 19:00:00,Philadelphia Flyers,Carolina Hurricanes,0.48,0.52,3.0,2.0,SO,0,-200.0,165.0
2025021282.0,2026-04-13 19:00:00,Tampa Bay Lightning,Detroit Red Wings,0.63,0.37,4.0,3.0,OT,1,-160.0,135.0
2025021283.0,2026-04-13 19:00:00,Florida Panthers,New York Rangers,0.5766666666666667,0.4233333333333333,3.0,2.0,REG,1,130.0,-155.0
2025021285.0,2026-04-13 19:30:00,Toronto Maple Leafs,Dallas Stars,0.5466666666666666,0.4533333333333333,5.0,6.0,REG,0,165.0,-200.0
2025021287.0,2026-04-13 20:00:00,Nashville Predators,San Jose Sharks,0.6333333333333333,0.3666666666666666,2.0,3.0,REG,0,-150.0,125.0
2025021286.0,2026-04-13 20:00:00,St. Louis Blues,Minnesota Wild,0.44,0.56,6.0,3.0,REG,0,-185.0,154.0
2025021288.0,2026-04-13 20:30:00,Chicago Blackhawks,Buffalo Sabres,0.4833333333333333,0.5166666666666667,1.0,5.0,REG,1,165.0,-200.0
2025021291.0,2026-04-13 21:30:00,Seattle Kraken,Los Angeles Kings,0.5633333333333334,0.4366666666666666,3.0,5.0,REG,0,145.0,-170.0
2025021289.0,2026-04-13 21:30:00,Edmonton Oilers,Colorado Avalanche,0.63,0.37,1.0,2.0,SO,0,100.0,-120.0
2025021290.0,2026-04-13 22:00:00,Vegas Golden Knights,Winnipeg Jets,0.5766666666666667,0.4233333333333333,6.0,2.0,REG,1,-175.0,145.0
2025021295.0,2026-04-14 19:00:00,Columbus Blue Jackets,Washington Capitals,0.5966666666666667,0.4033333333333333,1.0,2.0,REG,0,240.0,-300.0
2025021294.0,2026-04-14 19:00:00,Philadelphia Flyers,Montréal Canadiens,0.5000000000000001,0.4999999999999999,4.0,2.0,REG,1,-185.0,155.0
2025021292.0,2026-04-14 19:00:00,Boston Bruins,New Jersey Devils,0.37,0.63,4.0,0.0,REG,0,-155.0,130.0
2025021293.0,2026-04-14 19:00:00,New York Islanders,Carolina Hurricanes,0.48,0.52,1.0,2.0,REG,1,-150.0,130.0
2025021296.0,2026-04-14 20:00:00,Minnesota Wild,Anaheim Ducks,0.55,0.45,3.0,2.0,REG,1,145.0,-175.0
2025021297.0,2026-04-14 21:00:00,Utah Mammoth,Winnipeg Jets,0.49,0.51,5.0,3.0,REG,0,-210.0,170.0
2025021298.0,2026-04-14 21:00:00,Calgary Flames,Colorado Avalanche,0.6333333333333333,0.3666666666666666,1.0,3.0,REG,0,130.0,-155.0
2025021299.0,2026-04-14 21:30:00,St. Louis Blues,Pittsburgh Penguins,0.55,0.45,7.0,5.0,REG,1,-220.0,180.0
2025021300.0,2026-04-14 22:00:00,Vancouver Canucks,Los Angeles Kings,0.5233333333333333,0.4766666666666667,4.0,3.0,OT,1,140.0,-165.0
2025021303.0,2026-04-15 19:00:00,Florida Panthers,Detroit Red Wings,0.58,0.42,8.0,1.0,REG,1,-140.0,120.0
2025021301.0,2026-04-15 19:00:00,Buffalo Sabres,Dallas Stars,0.58,0.42,3.0,4.0,SO,0,150.0,-180.0
2025021302.0,2026-04-15 19:00:00,Tampa Bay Lightning,New York Rangers,0.6583333333333333,0.3416666666666667,2.0,4.0,REG,0,125.0,-145.0
2025021304.0,2026-04-15 19:30:00,Ottawa Senators,Toronto Maple Leafs,0.5883333333333334,0.4116666666666667,3.0,1.0,REG,1,-200.0,165.0
2025021305.0,2026-04-15 20:30:00,Chicago Blackhawks,San Jose Sharks,0.5433333333333333,0.4566666666666666,5.0,2.0,REG,1,100.0,-120.0
2025021306.0,2026-04-15 22:00:00,Vegas Golden Knights,Seattle Kraken,0.56,0.44,4.0,1.0,REG,1,-330.0,265.0
2025021309.0,2026-04-16 19:30:00,Utah Mammoth,St. Louis Blues,0.4633333333333333,0.5366666666666666,3.0,5.0,REG,1,-120.0,100.0
2025021307.0,2026-04-16 20:00:00,Nashville Predators,Anaheim Ducks,0.57,0.43,4.0,5.0,REG,0,105.0,-125.0
2025021308.0,2026-04-16 20:00:00,Winnipeg Jets,San Jose Sharks,0.6033333333333334,0.3966666666666666,1.0,6.0,REG,0,-160.0,135.0
2025021311.0,2026-04-16 21:00:00,Edmonton Oilers,Vancouver Canucks,0.58,0.42,6.0,1.0,REG,1,-350.0,275.0
2025021310.0,2026-04-16 21:00:00,Calgary Flames,Los Angeles Kings,0.5633333333333334,0.4366666666666666,3.0,1.0,REG,1,145.0,-175.0
2025021312.0,2026-04-16 22:00:00,Colorado Avalanche,Seattle Kraken,0.61,0.39,2.0,0.0,REG,1,-220.0,180.0
2025030131.0,2026-04-18 15:00:00,Carolina Hurricanes,Ottawa Senators,0.62,0.38,2.0,0.0,REG,1,-140.0,120.0
2025030161.0,2026-04-18 17:30:00,Dallas Stars,Minnesota Wild,0.6533333333333333,0.3466666666666667,1.0,6.0,REG,0,-125.0,105.0
2025030141.0,2026-04-18 20:00:00,Pittsburgh Penguins,Philadelphia Flyers,0.6033333333333334,0.3966666666666666,2.0,3.0,REG,0,-140.0,120.0
2025030151.0,2026-04-19 15:00:00,Colorado Avalanche,Los Angeles Kings,0.4866666666666667,0.5133333333333333,2.0,1.0,REG,0,-290.0,235.0
2025030121.0,2026-04-19 17:45:00,Tampa Bay Lightning,Montréal Canadiens,0.5766666666666667,0.4233333333333333,3.0,4.0,OT,0,-185.0,154.0
2025030111.0,2026-04-19 19:30:00,Buffalo Sabres,Boston Bruins,0.63,0.37,4.0,3.0,REG,1,-165.0,140.0
2025030171.0,2026-04-19 22:00:00,Vegas Golden Knights,Utah Mammoth,0.6333333333333333,0.3666666666666666,4.0,2.0,REG,1,-160.0,135.0
2025030142.0,2026-04-20 19:00:00,Pittsburgh Penguins,Philadelphia Flyers,0.5833333333333334,0.4166666666666667,0.0,3.0,REG,0,-155.0,130.0
2025030132.0,2026-04-20 19:30:00,Carolina Hurricanes,Ottawa Senators,0.64,0.36,3.0,2.0,OT,1,-145.0,125.0
2025030162.0,2026-04-20 21:30:00,Dallas Stars,Minnesota Wild,0.6366666666666667,0.3633333333333333,4.0,2.0,REG,1,-140.0,120.0
2025030181.0,2026-04-20 22:00:00,Edmonton Oilers,Anaheim Ducks,0.5933333333333334,0.4066666666666667,4.0,3.0,REG,1,-190.0,160.0
2025030122.0,2026-04-21 19:00:00,Tampa Bay Lightning,Montréal Canadiens,0.4877777777777777,0.5122222222222222,3.0,2.0,OT,0,-190.0,155.0
2025030112.0,2026-04-21 19:30:00,Buffalo Sabres,Boston Bruins,0.6066666666666667,0.3933333333333333,2.0,4.0,REG,0,-165.0,140.0
2025030172.0,2026-04-21 21:30:00,Vegas Golden Knights,Utah Mammoth,0.55,0.45,2.0,3.0,REG,0,-160.0,135.0
2025030152.0,2026-04-21 22:00:00,Colorado Avalanche,Los Angeles Kings,0.64,0.36,2.0,1.0,OT,1,-270.0,220.0
2025030143.0,2026-04-22 19:00:00,Philadelphia Flyers,Pittsburgh Penguins,0.3666666666666666,0.6333333333333333,5.0,2.0,REG,0,-115.0,-105.0
2025030163.0,2026-04-22 21:30:00,Minnesota Wild,Dallas Stars,0.64,0.36,3.0,4.0,OT,0,-135.0,115.0
2025030182.0,2026-04-22 22:00:00,Edmonton Oilers,Anaheim Ducks,0.65,0.35,4.0,6.0,REG,0,-190.0,160.0
2025030113.0,2026-04-23 19:00:00,Boston Bruins,Buffalo Sabres,0.5000000000000001,0.4999999999999999,1.0,3.0,REG,0,-115.0,-105.0
2025030133.0,2026-04-23 19:30:00,Ottawa Senators,Carolina Hurricanes,0.4283333333333333,0.5716666666666667,1.0,2.0,REG,1,-120.0,100.0
2025030153.0,2026-04-23 22:00:00,Los Angeles Kings,Colorado Avalanche,0.4824444444444445,0.5175555555555555,2.0,4.0,REG,1,130.0,-150.0
2025030123.0,2026-04-24 19:00:00,Montréal Canadiens,Tampa Bay Lightning,0.5172222222222221,0.4827777777777778,3.0,2.0,OT,1,100.0,-120.0
2025030173.0,2026-04-24 21:30:00,Utah Mammoth,Vegas Golden Knights,0.4539999999999999,0.546,4.0,2.0,REG,0,-105.0,-115.0
2025030183.0,2026-04-24 22:00:00,Anaheim Ducks,Edmonton Oilers,0.3766666666666666,0.6233333333333333,7.0,4.0,REG,0,120.0,-140.0
2025030134.0,2026-04-25 15:00:00,Ottawa Senators,Carolina Hurricanes,0.4266666666666667,0.5733333333333334,2.0,4.0,REG,1,115.0,-135.0
2025030164.0,2026-04-25 17:30:00,Minnesota Wild,Dallas Stars,0.39,0.61,3.0,2.0,OT,0,-125.0,105.0
2025030144.0,2026-04-25 20:00:00,Philadelphia Flyers,Pittsburgh Penguins,0.57,0.43,2.0,4.0,REG,0,-125.0,105.0
2025030114.0,2026-04-26 14:00:00,Boston Bruins,Buffalo Sabres,0.19,0.81,1.0,6.0,REG,1,-120.0,100.0
2025030154.0,2026-04-26 16:30:00,Los Angeles Kings,Colorado Avalanche,0.38,0.62,1.0,5.0,REG,1,150.0,-180.0
2025030124.0,2026-04-26 19:00:00,Montréal Canadiens,Tampa Bay Lightning,0.3733333333333333,0.6266666666666667,2.0,3.0,REG,1,-105.0,-115.0
2025030184.0,2026-04-26 21:30:00,Anaheim Ducks,Edmonton Oilers,0.59,0.41,4.0,3.0,OT,1,115.0,-135.0
2025030145.0,2026-04-27 19:00:00,Pittsburgh Penguins,Philadelphia Flyers,0.34,0.66,3.0,2.0,REG,0,-130.0,110.0
2025030174.0,2026-04-27 21:30:00,Utah Mammoth,Vegas Golden Knights,0.7666666666666667,0.2333333333333333,4.0,5.0,OT,0,115.0,-135.0
2025030115.0,2026-04-28 19:30:00,Buffalo Sabres,Boston Bruins,0.571111111111111,0.4288888888888889,1.0,2.0,OT,0,-170.0,140.0
2025030165.0,2026-04-28 20:00:00,Dallas Stars,Minnesota Wild,0.8366666666666667,0.1633333333333333,2.0,4.0,REG,0,-125.0,105.0
2025030185.0,2026-04-28 22:00:00,Edmonton Oilers,Anaheim Ducks,0.65,0.35,4.0,1.0,REG,1,-160.0,135.0
2025030125.0,2026-04-29 19:00:00,Tampa Bay Lightning,Montréal Canadiens,0.4327777777777777,0.5672222222222222,2.0,3.0,REG,1,-160.0,135.0
2025030146.0,2026-04-29 19:30:00,Philadelphia Flyers,Pittsburgh Penguins,0.54,0.46,1.0,0.0,OT,1,-120.0,100.0
2025030175.0,2026-04-29 22:00:00,Vegas Golden Knights,Utah Mammoth,0.4066666666666667,0.5933333333333334,5.0,4.0,OT,0,-160.0,135.0
2025030166.0,2026-04-30 19:30:00,Minnesota Wild,Dallas Stars,0.5316666666666666,0.4683333333333333,5.0,2.0,REG,1,-125.0,105.0
2025030186.0,2026-04-30 22:00:00,Anaheim Ducks,Edmonton Oilers,0.6216666666666667,0.3783333333333333,5.0,2.0,REG,1,110.0,-130.0
2025030126.0,2026-05-01 19:00:00,Montréal Canadiens,Tampa Bay Lightning,0.5372222222222223,0.4627777777777777,0.0,1.0,OT,0,100.0,-120.0
2025030116.0,2026-05-01 19:30:00,Boston Bruins,Buffalo Sabres,0.2766666666666666,0.7233333333333334,1.0,4.0,REG,1,105.0,-125.0
2025030176.0,2026-05-01 22:00:00,Utah Mammoth,Vegas Golden Knights,0.75,0.25,1.0,5.0,REG,0,100.0,-120.0
2025030127.0,2026-05-03 18:00:00,Tampa Bay Lightning,Montréal Canadiens,0.5266666666666666,0.4733333333333333,1.0,2.0,REG,0,-160.0,135.0
